run,pattern,signal,score,ml_prob,pnl,reason
3,Evening Star,SELL,0.64,0.5,-0.31257059267176146,SL
3,Bullish Engulfing,BUY,0.648,0.5,-0.31369752898218906,SL
3,Morning Star,BUY,0.64,0.5,-0.31517727290278685,SL
3,3 White Soldiers,BUY,0.66,0.5,-0.3177633533317419,SL
3,3 White Soldiers,BUY,0.66,0.5,0.05322624795731201,SL
3,Bullish Engulfing,BUY,0.6200000000000001,0.5,-0.3204303266839048,SL
3,3 Black Crows,SELL,0.6200000000000001,0.5,-0.3199150622628366,SL
3,3 White Soldiers,BUY,0.66,0.5,-0.320916124489699,SL
3,Hammer,BUY,0.64,0.5,-0.3197571806960866,SL
3,Hammer,BUY,0.6000000000000001,0.5,0.6413283387337572,TP
3,3 White Soldiers,BUY,0.6200000000000001,0.5,0.05380799292764493,SL
3,Evening Star,SELL,0.6000000000000001,0.5,-0.32267726501102345,SL
3,Bearish Engulfing,SELL,0.6200000000000001,0.5,-0.3228457128657283,SL
3,Bearish Engulfing,SELL,0.6080000000000001,0.5,-0.32397017618296786,SL
3,3 White Soldiers,BUY,0.66,0.5,-0.32748801147477025,SL
3,Morning Star,BUY,0.64,0.5,-0.3296945540150773,SL
3,Bearish Engulfing,SELL,0.58,0.5,0.6580157039802828,TP
3,Morning Star,BUY,0.4746986323595047,0.2244977205991745,-0.32751489925490773,SL
3,Double Top,SELL,0.4697160157561302,0.1495266929268837,-0.32328993246647997,SL
3,Double Bottom,BUY,0.4784890587627888,0.16414843127131462,0.053888445367661575,SL
3,Double Bottom,BUY,0.4650868783891201,0.14181146398186684,-0.32281166521953253,SL
3,Double Bottom,BUY,0.5419287133216858,0.2698811888694763,-0.32176508564567996,SL
3,Double Top,SELL,0.5004261019825935,0.20071016997098923,-0.30576556645780784,SL
3,Double Top,SELL,0.44621653884649276,0.11036089807748795,-0.30210636455076667,SL
3,Double Bottom,BUY,0.5190366092324257,0.23172768205404282,-0.30509111186715643,SL
3,Double Bottom,BUY,0.4472506645321846,0.11208444088697433,-0.304466655489108,SL
3,Double Top,SELL,0.5208017575740814,0.23466959595680237,0.050740535307014056,SL
3,Double Top,SELL,0.44377063915133474,0.10628439858555794,-0.30345328293645935,SL
3,Double Top,SELL,0.6454722005128861,0.44245366752147675,0.050748626198114266,SL
3,Double Top,SELL,0.4435490819811821,0.1059151366353035,-0.303390981232198,SL
3,Bullish Engulfing,BUY,0.5965342473983766,0.46089041233062744,0.6089519966452173,TP
3,3 White Soldiers,BUY,0.5015045365691185,0.23584089428186417,0.05147863897497018,SL
3,Bearish Engulfing,SELL,0.4001907649636268,0.20031794160604477,-0.31043031570514756,SL
3,Bullish Engulfing,BUY,0.42915842118859293,0.13526403531432152,-0.3119282006439761,SL
4,Bearish Engulfing,SELL,0.6200000000000001,0.5,0.050976593234068446,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,0.050980778050330855,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.3068821166018836,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.3081364783506615,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.306822284754773,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.30531165066804533,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.304792603273242,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.30467474270625416,SL
4,3 White Soldiers,BUY,0.66,0.5,-0.30605064659935977,SL
4,3 White Soldiers,BUY,0.6200000000000001,0.5,0.051347152782028616,SL
4,3 White Soldiers,BUY,0.6200000000000001,0.5,-0.309726732713429,SL
4,Bullish Engulfing,BUY,0.58,0.5,0.6187833269131175,TP
4,Evening Star,SELL,0.6000000000000001,0.5,-0.3113152799301133,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,0.051952935725438465,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.31136947523970093,SL
4,Double Bottom,BUY,0.6799999999999999,0.5,-0.30906625961345924,SL
4,Double Top,SELL,0.6799999999999999,0.5,-0.3070940924800709,SL
4,3 White Soldiers,BUY,0.66,0.5,-0.308176883184089,SL
4,Double Top,SELL,0.6799999999999999,0.5,0.6154616985532044,TP
4,Bullish Engulfing,BUY,0.3685569705367089,0.10092828422784805,-0.2997704153727909,SL
4,Double Bottom,BUY,0.48875579714775086,0.1812596619129181,-0.29804627419905216,SL
4,Double Top,SELL,0.6883137840032578,0.5138563066720963,-0.29528491435134185,SL
4,3 White Soldiers,BUY,0.5540905866026878,0.2901509776711464,-0.30260789278349876,SL
4,3 White Soldiers,BUY,0.45233980745077135,0.12056634575128555,0.050445636913877934,SL
4,3 Black Crows,SELL,0.4463776780664921,0.1439627967774868,0.050334517055986794,SL
4,Bearish Engulfing,SELL,0.40476716774702076,0.1612786129117012,0.6015228786527302,TP
4,Bearish Engulfing,SELL,0.38485622301697736,0.10809370502829552,-0.2985693591498233,SL
4,Double Top,SELL,0.5225798386335373,0.23763306438922882,0.5986564218297303,TP
4,3 White Soldiers,BUY,0.48990313529968266,0.2831718921661377,-0.290841308084282,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.04992913791922149,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.6023072605936903,TP
5,Bearish Engulfing,SELL,0.58,0.5,-0.3036635188248056,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.05077237889211972,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,-0.3087706023266179,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.051548776735614865,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.6226863194218879,TP
5,Double Bottom,BUY,0.6799999999999999,0.5,0.052082772507006325,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.0520663190548305,SL
5,Double Bottom,BUY,0.6799999999999999,0.5,0.052108102668711354,SL
5,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.05248441352019029,SL
5,3 White Soldiers,BUY,0.66,0.5,-0.3174705123510222,SL
5,3 White Soldiers,BUY,0.66,0.5,-0.3202909212308782,SL
5,Bullish Engulfing,BUY,0.6200000000000001,0.5,-0.3206918495097426,SL
5,3 White Soldiers,BUY,0.66,0.5,0.05372326225301549,SL
5,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.6465522963087977,TP
5,3 White Soldiers,BUY,0.66,0.5,0.6507365606119748,TP
5,Bearish Engulfing,SELL,0.58,0.5,-0.32668393767383463,SL
5,Bearish Engulfing,SELL,0.58,0.5,-0.32730928986860874,SL
5,Bullish Engulfing,BUY,0.46224905073642736,0.23708175122737885,0.05484693276966368,SL
5,3 Black Crows,SELL,0.5298842659592629,0.2831404432654381,-0.3293444004650894,SL
5,Double Bottom,BUY,0.44047225967049597,0.10078709945082664,-0.3301337544837679,SL
5,Bullish Engulfing,BUY,0.40460074114799505,0.16100123524665833,-0.3233776335958254,SL
5,Double Top,SELL,0.6110555160045623,0.38509252667427063,0.6423412350159339,TP
5,Bearish Engulfing,SELL,0.42209677740931517,0.17016129568219185,-0.2998053385249051,SL
5,Bearish Engulfing,SELL,0.4356984671950341,0.19283077865839005,-0.29751159703899077,SL
5,Double Bottom,BUY,0.47143559336662294,0.1523926556110382,0.5952119990182609,TP
5,Double Top,SELL,0.5686326923966407,0.31438782066106796,0.04977246340367003,SL
6,3 Black Crows,SELL,0.66,0.5,0.04639119404018288,SL
6,3 Black Crows,SELL,0.6200000000000001,0.5,0.5515930771422717,TP
6,Bullish Engulfing,BUY,0.58,0.5,0.045739297130168666,SL
6,3 White Soldiers,BUY,0.6200000000000001,0.5,-0.2763168499016331,SL
6,Bullish Engulfing,BUY,0.6200000000000001,0.5,-0.27765843300079496,SL
6,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.046386254852663455,SL
6,3 White Soldiers,BUY,0.6200000000000001,0.5,-0.282135322209939,SL
6,Bullish Engulfing,BUY,0.58,0.5,0.047073998937094075,SL
6,3 White Soldiers,BUY,0.5318356400728226,0.2863927334547043,-0.2829835797442257,SL
6,Double Top,SELL,0.45598492279648783,0.12664153799414635,0.5615587389756911,TP
6,Double Bottom,BUY,0.6577069360017777,0.4628448933362961,-0.26998499242658625,SL
6,3 Black Crows,SELL,0.427975325614214,0.13329220935702324,0.536493218452776,TP
6,Double Top,SELL,0.6140099960565567,0.39001666009426117,-0.2681380665815851,SL
6,3 White Soldiers,BUY,0.5088824889063835,0.2481374815106392,0.5406107956290072,TP
6,Bearish Engulfing,SELL,0.38590521484613427,0.10984202474355698,-0.2716543173999497,SL
6,Double Bottom,BUY,0.47775498509407044,0.16292497515678406,-0.27376072477620994,SL
6,Double Bottom,BUY,0.5280333283543587,0.24672221392393112,-0.2730841956076375,SL
6,Double Top,SELL,0.6724661129713059,0.4874435216188431,0.5444102165862432,TP
6,Double Top,SELL,0.49765421330928805,0.19609035551548004,-0.26968775125023114,SL
6,Double Top,SELL,0.5763755592703819,0.3272925987839699,-0.26993314302308136,SL
7,3 White Soldiers,BUY,0.6799999999999999,0.5,0.051913101725560296,SL
7,3 White Soldiers,BUY,0.66,0.5,0.05220602460629209,SL
7,3 White Soldiers,BUY,0.66,0.5,0.05256504875056578,SL
7,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.05284837885838556,SL
7,3 White Soldiers,BUY,0.66,0.5,-0.31998008322807436,SL
7,3 Black Crows,SELL,0.66,0.5,-0.3176144341811664,SL
7,Bullish Engulfing,BUY,0.648,0.5,0.05299464347626781,SL
7,Double Bottom,BUY,0.6799999999999999,0.5,-0.31837291459636674,SL
7,Double Bottom,BUY,0.6799999999999999,0.5,-0.31922419096373744,SL
7,Double Bottom,BUY,0.6799999999999999,0.5,0.053005280795773047,SL
7,Double Top,SELL,0.6799999999999999,0.5,-0.3172737067003766,SL
7,Double Top,SELL,0.6799999999999999,0.5,-0.31479304870754277,SL
7,Double Top,SELL,0.6799999999999999,0.5,0.0521782307610863,SL
7,Double Top,SELL,0.6799999999999999,0.5,-0.312017710074997,SL
7,Inverted Hammer,BUY,0.54,0.5,-0.31422750652136244,SL
7,Double Bottom,BUY,0.6799999999999999,0.5,-0.3124934927020604,SL
7,Double Bottom,BUY,0.6799999999999999,0.5,0.6206274589047638,TP
7,Double Bottom,BUY,0.45952193170785904,0.13253655284643173,0.05188901884595509,SL
7,Double Bottom,BUY,0.47455871731042865,0.1575978621840477,0.051986337924248005,SL
7,Double Bottom,BUY,0.6394675123691559,0.43244585394859314,-0.3118036740838619,SL
7,Double Top,SELL,0.5327765735983848,0.25462762266397476,0.050737803124320635,SL
7,Double Top,SELL,0.4437818709015846,0.10630311816930771,-0.30346339366457187,SL
7,Double Top,SELL,0.4993946719169617,0.19899111986160278,-0.3053532873907727,SL
7,Double Bottom,BUY,0.46122245222330094,0.13537075370550156,0.6291359383172477,TP
7,Hammer,BUY,0.5521932542324066,0.42032209038734436,-0.3234035516357494,SL
7,Double Top,SELL,0.7285156983137131,0.5808594971895218,-0.3220241499968495,SL
7,3 White Soldiers,BUY,0.40619751632213597,0.14366252720355988,-0.3219187828633068,SL
7,Double Top,SELL,0.46027894496917726,0.1337982416152954,0.6393751421646812,TP
7,3 White Soldiers,BUY,0.5816783767938614,0.436130627989769,-0.31747224717734923,SL
8,3 White Soldiers,BUY,0.66,0.5,-0.29979399479559277,SL
8,Double Top,SELL,0.6799999999999999,0.5,-0.2982566752399691,SL
8,Bullish Engulfing,BUY,0.6200000000000001,0.5,0.5978078549021859,TP
8,3 White Soldiers,BUY,0.6200000000000001,0.5,0.050342124251130826,SL
8,Double Top,SELL,0.6799999999999999,0.5,-0.30323349707367697,SL
8,Bullish Engulfing,BUY,0.58,0.5,-0.30519266173816106,SL
8,Bullish Engulfing,BUY,0.58,0.5,-0.30488084284489503,SL
8,Bullish Engulfing,BUY,0.58,0.5,0.05074887525719873,SL
